user,pct_pos,pct_neu,pct_neg,pct_na,n
chevez_homero,0.0,0.0,1.0,0.0,1
chilerazo,0.0,1.0,0.0,0.0,1
chino16711,0.0,0.0,1.0,0.0,1
chivi2901,0.0,1.0,0.0,0.0,1
choelias3,0.0,1.0,0.0,0.0,1
chuksbarrientos,0.0,1.0,0.0,0.0,1
clandeztino,0.0,1.0,0.0,0.0,1
claus_zu,0.0,1.0,0.0,0.0,1
cleal860,0.0,1.0,0.0,0.0,1
clousgario,0.0,1.0,0.0,0.0,1
coloccini09,0.0,1.0,0.0,0.0,1
coloma_jorge,0.0,1.0,0.0,0.0,1
concriteriogt,0.0,1.0,0.0,0.0,1
coolgear20,0.0,1.0,0.0,0.0,1
crislemus,0.0,1.0,0.0,0.0,1
csanchezpolo,0.0,1.0,0.0,0.0,1
cuanticospin,0.0,1.0,0.0,0.0,1
cubomarketing2,0.0,1.0,0.0,0.0,1
curielcuriel8,0.0,1.0,0.0,0.0,1
d3sarrollo,0.0,1.0,0.0,0.0,1
d_lnaa,0.0,1.0,0.0,0.0,1
dafer05081967,0.0,1.0,0.0,0.0,1
danborrayo,0.0,1.0,0.0,0.0,1
danies1986,0.0,1.0,0.0,0.0,1
daniheor,0.0,1.0,0.0,0.0,1
daniloherreral,0.0,1.0,0.0,0.0,1
daniloram1978,0.0,1.0,0.0,0.0,1
dardon_monica,0.0,1.0,0.0,0.0,1
defrijoles,0.0,1.0,0.0,0.0,1
deparodriguez,0.0,1.0,0.0,0.0,1
deporterf2022,0.0,0.0,1.0,0.0,1
dfernandezg,0.0,1.0,0.0,0.0,1
dicledafar,0.0,1.0,0.0,0.0,1
diegolainfiesta,0.0,1.0,0.0,0.0,1
dieletgo,0.0,0.0,1.0,0.0,1
diganmechapin,0.0,1.0,0.0,0.0,1
diicesare,0.0,0.0,1.0,0.0,1
dinoeca30,0.0,0.0,1.0,0.0,1
dlissettepa,0.0,1.0,0.0,0.0,1
dlro53728,0.0,0.0,1.0,0.0,1
donguichon,0.0,1.0,0.0,0.0,1
donkev29,0.0,0.0,1.0,0.0,1
donrodri47,0.0,1.0,0.0,0.0,1
drsagas,0.0,0.0,1.0,0.0,1
dsepet,0.0,1.0,0.0,0.0,1
dulkelheit,0.0,1.0,0.0,0.0,1
e_mire8a,0.0,1.0,0.0,0.0,1
eabril89,0.0,0.0,1.0,0.0,1
eamilcar_rios,0.0,0.0,1.0,0.0,1
eargueta1983,0.0,1.0,0.0,0.0,1
eddievill,0.0,1.0,0.0,0.0,1
edgarjcontreras,0.0,1.0,0.0,0.0,1
edperezgt,0.0,1.0,0.0,0.0,1
edumonalf,0.0,1.0,0.0,0.0,1
elMiniLicgt,0.0,0.0,1.0,0.0,1
el_502gt,0.0,1.0,0.0,0.0,1
elcosebautista,0.0,1.0,0.0,0.0,1
elcriskristian,0.0,1.0,0.0,0.0,1
elebon201,0.0,1.0,0.0,0.0,1
eliucyc,0.0,0.0,1.0,0.0,1
elmeronene1,0.0,1.0,0.0,0.0,1
elmervargas,0.0,1.0,0.0,0.0,1
elmishsalbg,0.0,1.0,0.0,0.0,1
eltuitdehoy_,0.0,1.0,0.0,0.0,1
emartensen,0.0,1.0,0.0,0.0,1
enandopz,0.0,1.0,0.0,0.0,1
endry_ochoa,0.0,1.0,0.0,0.0,1
enriquecordon,0.0,1.0,0.0,0.0,1
enterand5,0.0,1.0,0.0,0.0,1
eomarroq,0.0,1.0,0.0,0.0,1
equinacp11,0.0,1.0,0.0,0.0,1
ericfer1603,0.0,1.0,0.0,0.0,1
erickdcap,0.0,1.0,0.0,0.0,1
erickdonald2g,0.0,1.0,0.0,0.0,1
erickmgarrido,0.0,0.0,1.0,0.0,1
erickpinaleshou,0.0,1.0,0.0,0.0,1
erikbarrios3011,0.0,0.0,1.0,0.0,1
erikjoaquine,0.0,0.0,1.0,0.0,1
erikrmoran,0.0,1.0,0.0,0.0,1
erpichi1107,0.0,1.0,0.0,0.0,1
erwin_fern84019,0.0,0.0,1.0,0.0,1
esamayoa73,0.0,1.0,0.0,0.0,1
esnaoro1,0.0,1.0,0.0,0.0,1
essstuardo,0.0,1.0,0.0,0.0,1
estuardovalle83,0.0,1.0,0.0,0.0,1
etanchez1974,0.0,1.0,0.0,0.0,1
etelargueta,0.0,1.0,0.0,0.0,1
f24173affa12472,0.0,0.0,1.0,0.0,1
f36eb2940df3463,0.0,0.0,1.0,0.0,1
f3rlu_93,0.0,1.0,0.0,0.0,1
fatmis44,0.0,0.0,1.0,0.0,1
fco9168,0.0,0.0,1.0,0.0,1
fcofiga,0.0,1.0,0.0,0.0,1
fedalsa,0.0,1.0,0.0,0.0,1
fercho_ovando,0.0,1.0,0.0,0.0,1
fercito424,0.0,1.0,0.0,0.0,1
fernanbarr,0.0,1.0,0.0,0.0,1
festivalesgt,0.0,0.0,1.0,0.0,1
fjorellanaa,0.0,1.0,0.0,0.0,1
flor010474,0.0,0.0,1.0,0.0,1
flordemariaO,0.0,1.0,0.0,0.0,1
foho240,0.0,1.0,0.0,0.0,1
fpe2101,0.0,1.0,0.0,0.0,1
francis83284565,0.0,1.0,0.0,0.0,1
franciscoxutuc,0.0,1.0,0.0,0.0,1
franmandr,0.0,0.0,1.0,0.0,1
freddy_lucero,0.0,1.0,0.0,0.0,1
fredinho2311,0.0,1.0,0.0,0.0,1
freelif36854702,0.0,1.0,0.0,0.0,1
friibergt,0.0,1.0,0.0,0.0,1
g_frgmontt,0.0,0.0,1.0,0.0,1
g_mollinedo,0.0,1.0,0.0,0.0,1
gac_78,0.0,1.0,0.0,0.0,1
gamaliel_matheu,0.0,1.0,0.0,0.0,1
garcia196711,0.0,1.0,0.0,0.0,1
garzaroscott,0.0,1.0,0.0,0.0,1
gatitakcrs,0.0,1.0,0.0,0.0,1
gavilan_gt,0.0,1.0,0.0,0.0,1
gemonzon,0.0,1.0,0.0,0.0,1
gerbo_ca,0.0,0.0,1.0,0.0,1
german2209,0.0,1.0,0.0,0.0,1
giancagt,0.0,1.0,0.0,0.0,1
giovanicuellar7,0.0,1.0,0.0,0.0,1
giovannygali,0.0,1.0,0.0,0.0,1
gretecifu,0.0,1.0,0.0,0.0,1
gtred86,0.0,1.0,0.0,0.0,1
guicho53,0.0,1.0,0.0,0.0,1
guichoarsenal,0.0,0.0,1.0,0.0,1
guille_tobar,0.0,1.0,0.0,0.0,1
guillermo_kano,0.0,1.0,0.0,0.0,1
gusarober,0.0,0.0,1.0,0.0,1
hebermart2000,0.0,0.0,1.0,0.0,1
hecch,0.0,1.0,0.0,0.0,1
hectorgiron,0.0,1.0,0.0,0.0,1
hestuardomeya,0.0,1.0,0.0,0.0,1
het_id33826,0.0,1.0,0.0,0.0,1
hevisaga,0.0,0.0,1.0,0.0,1
hijodeDios1969,0.0,0.0,1.0,0.0,1
honeybadgergt,0.0,1.0,0.0,0.0,1
honoratovela,0.0,1.0,0.0,0.0,1
hoponovale,0.0,1.0,0.0,0.0,1
horseboina9,0.0,0.0,1.0,0.0,1
howardroark1962,0.0,1.0,0.0,0.0,1
hrpernillo,0.0,1.0,0.0,0.0,1
hsanchezgt,0.0,0.0,1.0,0.0,1
hugomorales84,0.0,0.0,1.0,0.0,1
iMalven,0.0,1.0,0.0,0.0,1
ialmgg,0.0,1.0,0.0,0.0,1
iambardo7,0.0,1.0,0.0,0.0,1
ibal160970,0.0,1.0,0.0,0.0,1
ieneeelee,0.0,1.0,0.0,0.0,1
ierecinos,0.0,1.0,0.0,0.0,1
ingecivilxela,0.0,1.0,0.0,0.0,1
inna_kar,0.0,1.0,0.0,0.0,1
intoamountain,0.0,1.0,0.0,0.0,1
ioxua19,0.0,1.0,0.0,0.0,1
ire_casado,0.0,1.0,0.0,0.0,1
irmal_rodas,0.0,1.0,0.0,0.0,1
irreverentemmmb,0.0,1.0,0.0,0.0,1
isaalvillatoro_,0.0,1.0,0.0,0.0,1
iwas_tonota,0.0,1.0,0.0,0.0,1
j_quej,0.0,1.0,0.0,0.0,1
jacqcelestia1,0.0,1.0,0.0,0.0,1
jacquel99067632,0.0,0.0,1.0,0.0,1
jadinaprez,0.0,0.0,1.0,0.0,1
jaehsaurio,0.0,1.0,0.0,0.0,1
jaironpurocrema,0.0,1.0,0.0,0.0,1
jalel78,0.0,1.0,0.0,0.0,1
jannina38537238,0.0,0.0,1.0,0.0,1
jaquitikis,0.0,0.0,1.0,0.0,1
jasonbarriosgut,0.0,0.0,1.0,0.0,1
javierpin8,0.0,0.0,1.0,0.0,1
jayro_1086,0.0,1.0,0.0,0.0,1
jbardavin,0.0,1.0,0.0,0.0,1
jcarlosmoscoso,0.0,1.0,0.0,0.0,1
jclunaaguilera,0.0,1.0,0.0,0.0,1
jdtolland2004,0.0,1.0,0.0,0.0,1
je72691,0.0,1.0,0.0,0.0,1
jemanuelth,0.0,1.0,0.0,0.0,1
jeremiejsn,0.0,0.0,1.0,0.0,1
jeson_tino,0.0,1.0,0.0,0.0,1
jetazz,0.0,1.0,0.0,0.0,1
jfermendez,0.0,1.0,0.0,0.0,1
jfrank1976,0.0,1.0,0.0,0.0,1
jgcasasola,0.0,1.0,0.0,0.0,1
jmeggs,0.0,1.0,0.0,0.0,1
jmgrandpa,0.0,1.0,0.0,0.0,1
jmlv21104,0.0,1.0,0.0,0.0,1
jmr18995,0.0,1.0,0.0,0.0,1
jmsoes,0.0,0.0,1.0,0.0,1
joalsanta,0.0,1.0,0.0,0.0,1
joelin_enriquez,0.0,1.0,0.0,0.0,1
jonanrodas,0.0,1.0,0.0,0.0,1
jonodavila,0.0,1.0,0.0,0.0,1
jonydrum,0.0,1.0,0.0,0.0,1
jorgelf_l,0.0,1.0,0.0,0.0,1
jorwel,0.0,1.0,0.0,0.0,1
jose5anchez,0.0,0.0,1.0,0.0,1
josejo1116,0.0,1.0,0.0,0.0,1
josejulianGuate,0.0,1.0,0.0,0.0,1
joseperen,0.0,1.0,0.0,0.0,1
josespalencias,0.0,1.0,0.0,0.0,1
josevilleda811,0.0,1.0,0.0,0.0,1
joshchapin,0.0,0.0,1.0,0.0,1
josscarrera16,0.0,1.0,0.0,0.0,1
josuepablo,0.0,1.0,0.0,0.0,1
josueshumangt,0.0,1.0,0.0,0.0,1
jtrujillosan,0.0,1.0,0.0,0.0,1
juamanlogt,0.0,1.0,0.0,0.0,1
juanca_vela,0.0,1.0,0.0,0.0,1
juanchodelaroca,0.0,1.0,0.0,0.0,1
juanchogii,0.0,0.0,1.0,0.0,1
juanctrujilloc1,0.0,1.0,0.0,0.0,1
juansitomi,0.0,0.0,1.0,0.0,1
judithinter,0.0,1.0,0.0,0.0,1
julemas,0.0,1.0,0.0,0.0,1
juliantono400,0.0,1.0,0.0,0.0,1
julitobatres,0.0,1.0,0.0,0.0,1
juliusmazzapan,0.0,1.0,0.0,0.0,1
juristagt502,0.0,1.0,0.0,0.0,1
jusbin1992,0.0,1.0,0.0,0.0,1
justderekgt,0.0,1.0,0.0,0.0,1
kaialer,0.0,0.0,1.0,0.0,1
kalizgo,0.0,1.0,0.0,0.0,1
kalumar85,0.0,1.0,0.0,0.0,1
karen_sant35047,0.0,1.0,0.0,0.0,1
kavernikola1956,0.0,0.0,1.0,0.0,1
kiluluki,0.0,1.0,0.0,0.0,1
krchapina,0.0,0.0,1.0,0.0,1
kriis_colocha,0.0,1.0,0.0,0.0,1
kwscheel,0.0,1.0,0.0,0.0,1
l3on3lPalala,0.0,1.0,0.0,0.0,1
laaldecoa18,0.0,0.0,1.0,0.0,1
lacabrera74,0.0,1.0,0.0,0.0,1
lafemme574,0.0,1.0,0.0,0.0,1
lainibakura,0.0,1.0,0.0,0.0,1
lamarchggie,0.0,1.0,0.0,0.0,1
laragonyanes,0.0,1.0,0.0,0.0,1
lasmuchedumbres,0.0,1.0,0.0,0.0,1
lbarreragt,0.0,1.0,0.0,0.0,1
leninfrodriguez,0.0,0.0,1.0,0.0,1
lestuardoglez,0.0,1.0,0.0,0.0,1
licjosealvarado,0.0,1.0,0.0,0.0,1
linares67,0.0,1.0,0.0,0.0,1
lipelepe,0.0,1.0,0.0,0.0,1
llmagana,0.0,1.0,0.0,0.0,1
lohammi,0.0,1.0,0.0,0.0,1
londygarciac,0.0,1.0,0.0,0.0,1
lowvanns,0.0,1.0,0.0,0.0,1
lrlopez2020,0.0,1.0,0.0,0.0,1
lsanchez_gtv,0.0,1.0,0.0,0.0,1
ltaracena44,0.0,0.0,1.0,0.0,1
luigihb77,0.0,1.0,0.0,0.0,1
luipicr,0.0,0.0,1.0,0.0,1
luisferhr,0.0,0.0,1.0,0.0,1
luisma_2023,0.0,1.0,0.0,0.0,1
luispabas,0.0,1.0,0.0,0.0,1
luispe59,0.0,1.0,0.0,0.0,1
luispedroortizb,0.0,1.0,0.0,0.0,1
luiszakpa,0.0,1.0,0.0,0.0,1
m3m3b3to,0.0,1.0,0.0,0.0,1
m4nd4rin3ns4ft,0.0,1.0,0.0,0.0,1
m_latorre,0.0,1.0,0.0,0.0,1
maabe_,0.0,1.0,0.0,0.0,1
maco_zelada,0.0,1.0,0.0,0.0,1
mafisquab,0.0,1.0,0.0,0.0,1
malemoralesa,0.0,1.0,0.0,0.0,1
maliliade,0.0,1.0,0.0,0.0,1
malumbresfran,0.0,1.0,0.0,0.0,1
manu_Diaz,0.0,1.0,0.0,0.0,1
manuel6222661,0.0,1.0,0.0,0.0,1
marbienesinmue1,0.0,0.0,1.0,0.0,1
mareciga50,0.0,0.0,1.0,0.0,1
mario1968lopez,0.0,1.0,0.0,0.0,1
marioantillon2,0.0,1.0,0.0,0.0,1
mariogarcia76,0.0,1.0,0.0,0.0,1
marioquan,0.0,1.0,0.0,0.0,1
marlenalcas,0.0,0.0,1.0,0.0,1
mary15783911,0.0,1.0,0.0,0.0,1
masmeisamas,0.0,1.0,0.0,0.0,1
matreg8,0.0,1.0,0.0,0.0,1
mauniesgt,0.0,1.0,0.0,0.0,1
maurelius47233,0.0,1.0,0.0,0.0,1
mayroxis,0.0,0.0,1.0,0.0,1
mdjssalgue,0.0,1.0,0.0,0.0,1
mdlobos,0.0,1.0,0.0,0.0,1
medina1979,0.0,1.0,0.0,0.0,1
meminchicas,0.0,1.0,0.0,0.0,1
mendante,0.0,1.0,0.0,0.0,1
mfgc1266,0.0,1.0,0.0,0.0,1
mhTrinet,0.0,1.0,0.0,0.0,1
mhernandez4788,0.0,0.0,1.0,0.0,1
migram59,0.0,1.0,0.0,0.0,1
milojerez,0.0,0.0,1.0,0.0,1
mjea2006,0.0,1.0,0.0,0.0,1
mollygt503,0.0,0.0,1.0,0.0,1
monymmorales,0.0,0.0,1.0,0.0,1
morisduarte55,0.0,1.0,0.0,0.0,1
mother1mely,0.0,1.0,0.0,0.0,1
motin_gt,0.0,0.0,1.0,0.0,1
mroberto32,0.0,1.0,0.0,0.0,1
mrtato2001,0.0,1.0,0.0,0.0,1
msemillagt,0.0,0.0,1.0,0.0,1
mtacunao,0.0,0.0,1.0,0.0,1
munoz_analu,0.0,1.0,0.0,0.0,1
murusho1978,0.0,1.0,0.0,0.0,1
mynor_veliz,0.0,0.0,1.0,0.0,1
mynorarmando,0.0,1.0,0.0,0.0,1
nandwich,0.0,1.0,0.0,0.0,1
natanurizar,0.0,1.0,0.0,0.0,1
natso10,0.0,0.0,1.0,0.0,1
nidiahnova,0.0,0.0,1.0,0.0,1
noel_hurtarte,0.0,1.0,0.0,0.0,1
noetineco,0.0,1.0,0.0,0.0,1
noticiasjorgems,0.0,1.0,0.0,0.0,1
nx74205_defiant,0.0,1.0,0.0,0.0,1
oalmeguz,0.0,1.0,0.0,0.0,1
obi_wong,0.0,1.0,0.0,0.0,1
odgome,0.0,1.0,0.0,0.0,1
oecalderonm,0.0,1.0,0.0,0.0,1
olamarvin402,0.0,1.0,0.0,0.0,1
oliver_1b,0.0,1.0,0.0,0.0,1
omarlandaverry,0.0,1.0,0.0,0.0,1
osantizo,0.0,1.0,0.0,0.0,1
oscar1arevalo1,0.0,1.0,0.0,0.0,1
oscarberganzaC,0.0,1.0,0.0,0.0,1
othmancgrstones,0.0,0.0,1.0,0.0,1
ovalenzugt2,0.0,1.0,0.0,0.0,1
pabloriv1980,0.0,0.0,1.0,0.0,1
paoh666_,0.0,1.0,0.0,0.0,1
paolo_970,0.0,1.0,0.0,0.0,1
paquitomendez,0.0,1.0,0.0,0.0,1
patadechuchosoy,0.0,0.0,1.0,0.0,1
patojodeltuit,0.0,1.0,0.0,0.0,1
patriciajaniot,0.0,0.0,1.0,0.0,1
patty230767,0.0,1.0,0.0,0.0,1
pattyo502,0.0,1.0,0.0,0.0,1
paw_green,0.0,1.0,0.0,0.0,1
pecosa160110,0.0,0.0,1.0,0.0,1
pensantedel2012,0.0,0.0,1.0,0.0,1
pflo1979,0.0,1.0,0.0,0.0,1
pichi_palma,0.0,1.0,0.0,0.0,1
piero_coen,0.0,0.0,1.0,0.0,1
pineda_hilmar,0.0,1.0,0.0,0.0,1
piruli70,0.0,0.0,1.0,0.0,1
pishquif,0.0,0.0,1.0,0.0,1
playagrandesa,0.0,1.0,0.0,0.0,1
polipelaez,0.0,0.0,1.0,0.0,1
pollosdb,0.0,0.0,1.0,0.0,1
porqtendenciagt,0.0,1.0,0.0,0.0,1
portocarrero54,0.0,1.0,0.0,0.0,1
pozuelos59,0.0,1.0,0.0,0.0,1
punchdefruta,0.0,1.0,0.0,0.0,1
quiquegarcia502,0.0,1.0,0.0,0.0,1
radiogtFvelRM,0.0,1.0,0.0,0.0,1
random_ram80,0.0,1.0,0.0,0.0,1
raqu85549,0.0,0.0,1.0,0.0,1
rasp14051965,0.0,1.0,0.0,0.0,1
raulgar41374916,0.0,1.0,0.0,0.0,1
rayycarvajal,0.0,1.0,0.0,0.0,1
razondesergt,0.0,1.0,0.0,0.0,1
rdiazcorzo,0.0,0.0,1.0,0.0,1
rdsh73,0.0,1.0,0.0,0.0,1
realchapin2,0.0,0.0,1.0,0.0,1
rebkrriaza,0.0,1.0,0.0,0.0,1
reginasancheza,0.0,1.0,0.0,0.0,1
renat_21,0.0,1.0,0.0,0.0,1
renefelix_,0.0,0.0,1.0,0.0,1
repjgt,0.0,1.0,0.0,0.0,1
reporteroUKNY,0.0,1.0,0.0,0.0,1
richierodcas,0.0,1.0,0.0,0.0,1
rigo_caniz,0.0,1.0,0.0,0.0,1
robertoperezg81,0.0,1.0,0.0,0.0,1
rocasgt,0.0,0.0,1.0,0.0,1
rocioxrd_,0.0,1.0,0.0,0.0,1
rodas_srodas1,0.0,1.0,0.0,0.0,1
rodrigoarenas,0.0,1.0,0.0,0.0,1
rodrigobraves,0.0,0.0,1.0,0.0,1
rodrigoerm,0.0,1.0,0.0,0.0,1
rodrixlop,0.0,1.0,0.0,0.0,1
rodsamayoa,0.0,0.0,1.0,0.0,1
rogelius13,0.0,1.0,0.0,0.0,1
ronaldvillato11,0.0,1.0,0.0,0.0,1
roncontreras4,0.0,1.0,0.0,0.0,1
ronysac,0.0,1.0,0.0,0.0,1
roula202122,0.0,1.0,0.0,0.0,1
rubenarriagama1,0.0,1.0,0.0,0.0,1
rusherpop1,0.0,1.0,0.0,0.0,1
s35938704,0.0,0.0,1.0,0.0,1
safeandsound94,0.0,1.0,0.0,0.0,1
salas_bicho,0.0,1.0,0.0,0.0,1
salem_joaquin,0.0,1.0,0.0,0.0,1
sammettori,0.0,1.0,0.0,0.0,1
santipalomov,0.0,1.0,0.0,0.0,1
sapinho1980,0.0,0.0,1.0,0.0,1
sc_nashi,0.0,0.0,1.0,0.0,1
scheherezade_79,0.0,1.0,0.0,0.0,1
sergi_57,0.0,0.0,1.0,0.0,1
sergio_ojala,0.0,1.0,0.0,0.0,1
sergiogunmate,0.0,0.0,1.0,0.0,1
sergioosoy,0.0,0.0,1.0,0.0,1
sfaustino641,0.0,1.0,0.0,0.0,1
shidith,0.0,1.0,0.0,0.0,1
sihaysisinono,0.0,0.0,1.0,0.0,1
silviajcalderon,0.0,1.0,0.0,0.0,1
simplyvidal1,0.0,1.0,0.0,0.0,1
sirr_juan,0.0,1.0,0.0,0.0,1
slcharl2,0.0,1.0,0.0,0.0,1
smvanessa73,0.0,1.0,0.0,0.0,1
snakecancelable,0.0,0.0,1.0,0.0,1
soibnan,0.0,1.0,0.0,0.0,1
solaresarriola,0.0,1.0,0.0,0.0,1
sontay_williamG,0.0,1.0,0.0,0.0,1
sor_monroy,0.0,0.0,1.0,0.0,1
spillariales,0.0,1.0,0.0,0.0,1
stuardlitles,0.0,1.0,0.0,0.0,1
susyriv56659832,0.0,1.0,0.0,0.0,1
takitoperezgt,0.0,1.0,0.0,0.0,1
tanchita21,0.0,1.0,0.0,0.0,1
tangentegt,0.0,1.0,0.0,0.0,1
tatowd,0.0,1.0,0.0,0.0,1
tavoandshanna,0.0,1.0,0.0,0.0,1
tavogarcia54,0.0,1.0,0.0,0.0,1
tayoaycinena,0.0,1.0,0.0,0.0,1
the_MSNM,0.0,1.0,0.0,0.0,1
theboredguy_96,0.0,1.0,0.0,0.0,1
threadreaderapp,0.0,1.0,0.0,0.0,1
tinysz,0.0,1.0,0.0,0.0,1
transmision14,0.0,1.0,0.0,0.0,1
trollitogt,0.0,1.0,0.0,0.0,1
unchapincomun,0.0,1.0,0.0,0.0,1
unico_chapin,0.0,1.0,0.0,0.0,1
vasq52759,0.0,1.0,0.0,0.0,1
vasquezef,0.0,1.0,0.0,0.0,1
vasquezoj1,0.0,1.0,0.0,0.0,1
verdadlesduele,0.0,1.0,0.0,0.0,1
vgonzalezdlc,0.0,0.0,1.0,0.0,1
viajemosxguate,0.0,1.0,0.0,0.0,1
vicentatecuenta,0.0,1.0,0.0,0.0,1
vicky_alvarez81,0.0,1.0,0.0,0.0,1
vicmacue62,0.0,1.0,0.0,0.0,1
vidalejo3,0.0,1.0,0.0,0.0,1
villanueva71,0.0,1.0,0.0,0.0,1
villanueva_ci,0.0,1.0,0.0,0.0,1
villeda_ja,0.0,1.0,0.0,0.0,1
viniciogutierr3,0.0,1.0,0.0,0.0,1
vinyporty,0.0,1.0,0.0,0.0,1
vir129,0.0,1.0,0.0,0.0,1
voZnisho,0.0,1.0,0.0,0.0,1
waldoo8,0.0,1.0,0.0,0.0,1
walgerhc,0.0,0.0,1.0,0.0,1
waltercc,0.0,1.0,0.0,0.0,1
welbar1967,0.0,1.0,0.0,0.0,1
wenjacobo,0.0,1.0,0.0,0.0,1
wilfred_cruz,0.0,1.0,0.0,0.0,1
wofwofgtt,0.0,1.0,0.0,0.0,1
wsantizo,0.0,1.0,0.0,0.0,1
xharol3ds,0.0,0.0,1.0,0.0,1
xub_l,0.0,0.0,1.0,0.0,1
yoguatex,0.0,1.0,0.0,0.0,1
yohenbarrera,0.0,1.0,0.0,0.0,1
yos0ydanieloff,0.0,1.0,0.0,0.0,1
yubisa123,0.0,1.0,0.0,0.0,1
yuuupii1234,0.0,0.0,1.0,0.0,1
yvassaux,0.0,1.0,0.0,0.0,1
zullyroca_gi,0.0,1.0,0.0,0.0,1
